1164485683253305344|1668936487|2019-08-22 17:33:16|indonesia|kalimantan+selatan|barito+kuala|26_35|Lokasi ibu kota baru negara Republik Indonesia diputuskan di Provinsi Kalimantan Timur. Hal tersebut disampaikan ol… https://t.co/2WmvnIugoD
1163716858823884800|90776949|2019-08-20 14:38:14|indonesia|kalimantan+selatan|banjar|None|Harus bisa dikupas secara detail makna dan alasan pemindahan ibukota
1163753656904122368|1378863720|2019-08-20 17:04:27|indonesia|jakarta|jakarta+pusat|above_35|Surprisingly, ada Once Mekel! Di Youth Talks: Yuk Pindah Ibu Kota di Bappenas. #YouthTalksIKN @jokowi @BappenasRI… https://t.co/Lq5iruRGYG
1164098071136890881|243161989|2019-08-21 15:53:02|indonesia|kalimantan+timur|penajam+paser+utara|None|2021, Pembangunan Fisik Ibu Kota di Kalimantan - Balikpapan Pos https://t.co/5glaEs2Kro
1164108085108940800|93816205|2019-08-21 16:32:50|indonesia|jawa+barat|kota+bogor|26_35|Ini Desain Ibu Kota Baru RI di Kalimantan https://t.co/Bl9GswxcQI
1164086831891111937|435344510|2019-08-21 15:08:23|indonesia|bali|gianyar|26_35|Ini Dia Gagasan Desain Ibu Kota Baru di Kalimantan https://t.co/pty2jmyH93
1164515045427965959|534334635|2019-08-22 19:29:57|indonesia|kalimantan+timur|berau|18_25|Si bapake sudah mengramalkan kalau ibu kota itu di kalimantan timur bagian panajam (PPU) sebelum pemberitaan ketuka… https://t.co/s8cJqWZH67
1164185161048608768|1102252447152500737|2019-08-21 21:39:06|indonesia|jawa+tengah|semarang|None|Nanti kalo ibu kota jadi pindah dari Jakarta, Jakarta jadi provinsi ibu tiri
1164206475490689025|2358808668|2019-08-21 23:03:48|indonesia|jawa+tengah|banjarnegara|18_25|Akankah Ibu Kota Negeri ini pindah ke Negerinya Kayangan... https://t.co/JEo6CyKsJz
1164150814027370497|1744710169|2019-08-21 19:22:37|indonesia|jawa+barat|bogor|18_25|DPR Minta Jokowi Tak 'Buang' Uang Negara Demi Pindah Ibu Kota https://t.co/ZypgZRxsIr
1163849940625346565|2862900217|2019-08-20 23:27:03|indonesia|lampung|pesawaran|above_35|ILC malam ini melakukan diskusi soal wacana pemindahan ibu kota. Kok sepertinya diskusi cuma buang2 energi bisa jad… https://t.co/AKbRWaJ7Ie
1163497794079875080|599184932|2019-08-20 00:07:45|indonesia|lampung|lampung+tengah|18_25|Kenapa ibukota gak pindah di papua aja ya?
1163842860271071232|129761211|2019-08-20 22:58:55|indonesia|jawa+timur|lumajang|18_25|Ibukota boleh pindah, hati kamu jangan zheyengg https://t.co/abeFYALUGa
1163795979084001280|815558400729706496|2019-08-20 19:52:38|indonesia|riau|kab.+indragiri+hilir|None|@xkeraskepala @rendytriyogo Oh jadi ibukota indonesia udah pindah kerumbai ya?
1164521300116664320|92231249|2019-08-22 19:54:48|indonesia|jawa+barat|kota+depok|18_25|@oryzawnanda @syahna_dwika cuma pindah ibu kota cu, pusat bisnis ya tetep di jkt. jd ya ga ttp macetnya😂😂
1164539923497533440|1083992940370788352|2019-08-22 21:08:48|indonesia|jawa+tengah|klaten|None|Ibu kota jadi pindah, ibu kita jadi besanan? Haha cuma mimpiku aja yg lebih tinggi dari monas
1164432725794627584|120371835|2019-08-22 14:02:50|indonesia|jawa+barat|depok|26_35|Dulu aku bener bener pro sama jokowi. Sekarang agak meragu karena keputusan pemindahan ibu kota. Menjual aset ase… https://t.co/AxoXEfM0h1
1163771209269383169|294949238|2019-08-20 18:14:12|indonesia|jawa+barat|kota+bogor|18_25|Ibu kota pindah pasti ada pngaruh buruknya ke ruang lingkup ekologi, blm lg shock pda msyrkat lokal. Tapi jakarta s… https://t.co/UdOlElzz3D
1164576550164955136|592986713|2019-08-22 23:34:21|indonesia|banten|pandeglang|18_25|Semua orang juga tau, pemindahan ibu kota itu tdk baik dan mengurangi solusi. Hanya para pemegang kepentinganlah ib… https://t.co/gaD7SwhfNY
1164525189515943937|576305462|2019-08-22 20:10:15|indonesia|jawa+barat|kota+bekasi|below_18|Pemindahan Ibu kota hanya ambisi cukong cukong pendukung Jokowi utk dapt Proyek lebih banyak, hutang LRT, hutang MR… https://t.co/AuN63zET56
1164525205823168518|90296491|2019-08-22 20:10:19|indonesia|jawa+barat|kota+depok|26_35|Beberapa Indikasi Pemindahan Ibu Kota Adalah : Macet,Banjir!! ini Presiden 2 Priode!! Yg itu Hanya Ketua Partai S… https://t.co/nUdYMqmAhW
1163809001898827776|724994029281116160|2019-08-20 20:44:23|indonesia|banten|tangerang|None|Pindah Ibu Kota hanya bentuk kegalauan rezim dulu yg memutuskan akhirnya tdk dilanjutkan. Dan tdk dijadikan cita2 n… https://t.co/ytQtEfEuT6
1164427313783533568|89166165|2019-08-22 13:41:20|indonesia|daerah+istimewa+yogyakarta|None|26_35|Selamat Kalimantan Timur... Ibukota baru RI. Kayaknya di Samboja....
1164419667395371009|546740873|2019-08-22 13:10:57|indonesia|jawa+tengah|banyumas|None|ibukota pindah ke kaltim, perlukah ku serok CTRA?
1164445772202442754|270309750|2019-08-22 14:54:41|indonesia|banten|tangerang+selatan|18_25|Jakanya ibukota jadi pindah di kaltim mandai tambah populer dong! 😅
1164436805162168321|1108143740244287489|2019-08-22 14:19:03|indonesia|jawa+timur|surabaya|None|Gk penting Mas James pindah ibukota...rakyatmu banyak kekurangan...
1164446050242797568|270309750|2019-08-22 14:55:47|indonesia|banten|tangerang+selatan|18_25|Jakanya ibukota jadi pindah di kaltim mandai tambah populer dong! 😅
1164457124207841280|261298550|2019-08-22 15:39:47|indonesia|jawa+tengah|karanganyar|18_25|Ibukota sah pindah ke Kaltim guys, any comments?
1164220688917585922|1668936487|2019-08-22 00:00:17|indonesia|kalimantan+selatan|barito+kuala|26_35|Beredar foto-foto diduga utk desain wajah ibu kota RI yang rencananya dipindah ke pulau Kalimantan.Cocoknya di wi… https://t.co/94Gmv8BGmM
1164439178383224833|159463473|2019-08-22 14:28:29|indonesia|kalimantan+timur|berau|26_35|Lokasi ibu kota negara di putuskan di Provinsi Kalimantan Timur. Hal itu disampaikan oleh Menteri Agraria dan Tata… https://t.co/l8md8PtC7X
1164443616216932352|1731855900|2019-08-22 14:46:07|indonesia|jawa+barat|depok|26_35|What I mean is, kalo Iya rain forest hilang, at least Indonesia still has Kalimantan. But..di jadiin ibu kota..my hopes are gone.
1164438825805893632|159463473|2019-08-22 14:27:04|indonesia|kalimantan+timur|berau|26_35|Lokasi ibu kota negara di putuskan di Provinsi Kalimantan Timur. Hal itu disampaikan oleh Menteri Agraria dan Tata… https://t.co/Ofrl76n6tH
1164547167228268544|896040119848665088|2019-08-22 21:37:35|indonesia|kalimantan+timur|berau|18_25|Akhirnya Ibu Kota Negara yg baru telah ditetapkan di Propinsi Kalimantan Timur oleh menteri @atr_bpn Doyan Dalil di… https://t.co/Kmyv0wPfjN
1164570014071939073|28759886|2019-08-22 23:08:22|indonesia|jawa+barat|kota+bandung|26_35|Jadi salah satu kota di Kalimantan Timur bakal menjadi Ibu Kota.Juragan tanah di sana lagi sibuk listing dan pasa… https://t.co/gssPr5ihI5
1163812109836095493|91711863|2019-08-20 20:56:44|indonesia|dki+jakarta|jakarta+pusat|18_25|Lanjut di ILC temanya Pemindahan Ibukota Negara juga https://t.co/GyBJy96VpF
1164110337529937922|731716206|2019-08-21 16:41:47|indonesia|jawa+timur|banyuwangi|18_25|Menyoal tentang pemindahan Ibu Kota Indonesia. Sebuah kebijakan selalu menimbulkan pro kontra. Apalagi mengatasnama… https://t.co/NGb5fhgCIz
